"ID","LANGUAGE","ENGLISH","FORM","COMMENTS","SOURCE"
"Heggarty-2005-150-105","Laraos","young (female)","sipa.s","","heggarty2005"
"Heggarty-2005-150-105","Lincha-Tana","young (female)","","","shimelman2017"
"Heggarty-2005-150-105","Maragua","young (female)","sipa.s","","heggarty2005"
"Heggarty-2005-150-105","Napo","young (female)","malta","","orrwrisley1981"
"Heggarty-2005-150-105","Pacaraos","young (female)","hipash/rraqak","","adelaar1982"
"Heggarty-2005-150-105","Pastaza","young (female)","shipas","","landerman1973"
"Heggarty-2005-150-105","Pocona","young (female)","sipa.s","","heggarty2005"
"Heggarty-2005-150-105","Puki","young (female)","tawaqu","","heggarty2005"
"Heggarty-2005-150-105","Puno","young (female)","sipa.s","","heggarty2005"
"Heggarty-2005-150-105","Putumayo","young (female)","sipas","","tandioy1978"
"Heggarty-2005-150-105","Raimondi","young (female)","",,"parkerchavez1976"
"Heggarty-2005-150-105","SanPedro","young (female)","","","shimelman2017"
"Heggarty-2005-150-105","Santiagueno","young (female)","sipas","","juanatey2021"
"Heggarty-2005-150-105","SantoTomas","young (female)","sipas","","santotomas1996"
"Heggarty-2005-150-105","Serena","young (female)","malta","  (malta una ?)","heggarty2005"
"Heggarty-2005-150-105","Sullkatiti","young (female)","tawaqu","","heggarty2005"
"Heggarty-2005-150-105","Taquile","young (female)","sipa.s","","heggarty2005"
"Heggarty-2005-150-105","Tarma","young (female)","xibaš","mantas only in SPC","adelaar1977"
"Heggarty-2005-150-105","Troje","young (female)","wambra","","heggarty2005"
"Heggarty-2005-150-105","Tsimu","young (female)","","","cerron2016"
"Heggarty-2005-150-105","Wari","young (female)","malta",,"parkerchavez1976"
"Heggarty-2005-150-105","Yanac","young (female)","šipaš","","heggarty2005"
"Heggarty-2005-150-106","Anonimo","young (male)","huayna","moço en edad mancebo","valera1586"
"Heggarty-2005-150-106","Apuri","young (male)","maqta","","shimelman2017"
"Heggarty-2005-150-106","Apurimac","young (male)","malta, maqta","","camacho2007"
"Heggarty-2005-150-106","Apurimac","young (male)","pasña","","camacho2007"
"Heggarty-2005-150-106","Apurimac","young (male)","wayna","","camacho2007"
"Heggarty-2005-150-106","Arma","young (male)","maqta","","galvez2003"
"Heggarty-2005-150-106","Atalla","young (male)","maχta","","heggarty2005"
"Heggarty-2005-150-106","Ayacucho","young (male)","maqta","","soto1976"
"Heggarty-2005-150-106","Bobonaza","young (male)","malta","","orrwrisley1981"
"Heggarty-2005-150-106","Cacra-Hongos","young (male)","","","shimelman2017"
"Heggarty-2005-150-106","Chachapoyas","young (male)","wayna","","taylor2006"
"Heggarty-2005-150-106","Chacpar","young (male)","jobin","","heggarty2005"
"Heggarty-2005-150-106","Chetilla","young (male)","wamra","","heggarty2005"
"Heggarty-2005-150-106","Chipaya","young (male)","thowa","","heggarty2005"
"Heggarty-2005-150-106","Curva","young (male)","wayna","","heggarty2005"
"Heggarty-2005-150-106","Cuzco","young (male)","wayna","","heggarty2005"
"Heggarty-2005-150-106","CuzquenoAntiguo","young (male)","huayna","","holguin1608"
"Heggarty-2005-150-106","Huallaga","young (male)","wanka.š","","heggarty2005"
"Heggarty-2005-150-106","Huanca","young (male)","wayna","","cerron2018"
"Heggarty-2005-150-106","Huanca","young (male)","walaŝ","(muchacho)","cerron2018"
"Heggarty-2005-150-106","Huancane","young (male)","wayna","","heggarty2005"
"Heggarty-2005-150-106","Huangascar","young (male)","maqta","no tiene la distinción?","shimelman2017"
"Heggarty-2005-150-106","HuarazHuailas","young (male)","",,"parkerchavez1976"
"Heggarty-2005-150-106","Imbabura","young (male)","jatun wambra","","gomez2009"
"Heggarty-2005-150-106","Inkawasi","young (male)","maltu.n","","heggarty2005"
"Heggarty-2005-150-106","Iruhito","young (male)","","","cerron2016"
"Heggarty-2005-150-106","Jaqaru","young (male)","musu","","heggarty2005"
"Heggarty-2005-150-106","Kawki","young (male)","musu","","heggarty2005"
"Heggarty-2005-150-106","Lamas","young (male)","wayna","","taylor2006"
"Heggarty-2005-150-106","Laraos","young (male)","maχta","","heggarty2005"
"Heggarty-2005-150-106","Lincha-Tana","young (male)","maqta","","shimelman2017"
"Heggarty-2005-150-106","Maragua","young (male)","wayna","","heggarty2005"
"Heggarty-2005-150-106","Napo","young (male)","malta","","orrwrisley1981"
"Heggarty-2005-150-106","Pacaraos","young (male)","wamra","manta: joven animal; wayna: novio; wamra: not gender specific","adelaar1982"
"Heggarty-2005-150-106","Pastaza","young (male)","musu","","landerman1973"
"Heggarty-2005-150-106","Pastaza","young (male)","wayna","","landerman1973"
"Heggarty-2005-150-106","Pocona","young (male)","wayna ","","heggarty2005"
"Heggarty-2005-150-106","Puki","young (male)","wayna","","heggarty2005"
"Heggarty-2005-150-106","Puno","young (male)","wayna","","heggarty2005"
"Heggarty-2005-150-106","Putumayo","young (male)","musu","","tandioy1978"
"Heggarty-2005-150-106","Raimondi","young (male)","",,"parkerchavez1976"
"Heggarty-2005-150-106","SanPedro","young (male)","","","shimelman2017"
"Heggarty-2005-150-106","Santiagueno","young (male)","wayna","","juanatey2021"
"Heggarty-2005-150-106","SantoTomas","young (male)","guayna","","santotomas1996"
"Heggarty-2005-150-106","Serena","young (male)","malta","  (malta una ?)","heggarty2005"
"Heggarty-2005-150-106","Sullkatiti","young (male)","wayna","","heggarty2005"
"Heggarty-2005-150-106","Taquile","young (male)","wayna","","heggarty2005"
"Heggarty-2005-150-106","Tarma","young (male)","walaš","wayna: lover, boyfriend","adelaar1977"
"Heggarty-2005-150-106","Troje","young (male)","wambra","","heggarty2005"
"Heggarty-2005-150-106","Tsimu","young (male)","","","cerron2016"
"Heggarty-2005-150-106","Wari","young (male)","moosu",,"parkerchavez1976"
"Heggarty-2005-150-106","Yanac","young (male)","joven","","heggarty2005"
"Heggarty-2005-150-107","Anonimo","old (man)","machu","","valera1586"
"Heggarty-2005-150-107","Apuri","old (man)","machu","","shimelman2017"
"Heggarty-2005-150-107","Apurimac","old (man)","machu","","camacho2007"
"Heggarty-2005-150-107","Apurimac","old (man)","mawka","","camacho2007"
"Heggarty-2005-150-107","Arma","old (man)","machu","","galvez2003"
"Heggarty-2005-150-107","Atalla","old (man)","maču, maču.ča","","heggarty2005"
"Heggarty-2005-150-107","Ayacucho","old (man)","machu","","soto1976"
"Heggarty-2005-150-107","Bobonaza","old (man)","rucu","","orrwrisley1981"
"Heggarty-2005-150-107","Cacra-Hongos","old (man)","","","shimelman2017"
"Heggarty-2005-150-107","Chachapoyas","old (man)","machu","orig: grande robusto; probablemente confundido con el esp machu","taylor2006"
"Heggarty-2005-150-107","Chacpar","old (man)","ruku","","heggarty2005"
"Heggarty-2005-150-107","Chetilla","old (man)","viejo","","heggarty2005"
"Heggarty-2005-150-107","Chipaya","old (man)","chakwa","","heggarty2005"
"Heggarty-2005-150-107","Curva","old (man)","maču.la","","heggarty2005"
"Heggarty-2005-150-107","Cuzco","old (man)","maču","","heggarty2005"
"Heggarty-2005-150-107","CuzquenoAntiguo","old (man)","machu","","holguin1608"
"Heggarty-2005-150-107","Huallaga","old (man)","awkis","","heggarty2005"
"Heggarty-2005-150-107","Huanca","old (man)","awkiʃ","","cerron2018"
"Heggarty-2005-150-107","Huancane","old (man)","ača.či","","heggarty2005"
"Heggarty-2005-150-107","Huangascar","old (man)","yasqa","machu?","shimelman2017"
"Heggarty-2005-150-107","HuarazHuailas","old (man)","awkis",,"parkerchavez1976"
"Heggarty-2005-150-107","Imbabura","old (man)","ruku runa","","gomez2009"
"Heggarty-2005-150-107","Inkawasi","old (man)","řuku","","heggarty2005"
"Heggarty-2005-150-107","Iruhito","old (man)","a:pá:i","","cerron2016"
"Heggarty-2005-150-107","Jaqaru","old (man)","ača.ka","","heggarty2005"
"Heggarty-2005-150-107","Kawki","old (man)","ača.ka","","heggarty2005"
"Heggarty-2005-150-107","Lamas","old (man)","machu","orig: grande robusto; probablemente confundido con el esp machu","taylor2006"
"Heggarty-2005-150-107","Laraos","old (man)","awk(i).š","","heggarty2005"
"Heggarty-2005-150-107","Lincha-Tana","old (man)","","","shimelman2017"
"Heggarty-2005-150-107","Maragua","old (man)","ača.či","","heggarty2005"
"Heggarty-2005-150-107","Napo","old (man)","rucu","","orrwrisley1981"
"Heggarty-2005-150-107","Pacaraos","old (man)","awkin","","adelaar1982"
"Heggarty-2005-150-107","Pastaza","old (man)","ɾucu","","landerman1973"
"Heggarty-2005-150-107","Pocona","old (man)","ača.či","","heggarty2005"
"Heggarty-2005-150-107","Puki","old (man)","awki","","heggarty2005"
"Heggarty-2005-150-107","Puno","old (man)","maču","","heggarty2005"
"Heggarty-2005-150-107","Putumayo","old (man)","rucu","sin distinción f/m?","tandioy1978"
"Heggarty-2005-150-107","Raimondi","old (man)","awkis",,"parkerchavez1976"
"Heggarty-2005-150-107","SanPedro","old (man)","","","shimelman2017"
"Heggarty-2005-150-107","Santiagueno","old (man)","machu","","juanatey2021"
"Heggarty-2005-150-107","SantoTomas","old (man)","awki","","santotomas1951"
"Heggarty-2005-150-107","Serena","old (man)","ruku","","heggarty2005"
"Heggarty-2005-150-107","Sullkatiti","old (man)","ači.či","","heggarty2005"
"Heggarty-2005-150-107","Taquile","old (man)","maču","","heggarty2005"
"Heggarty-2005-150-107","Tarma","old (man)","awgis","","adelaar1977"
"Heggarty-2005-150-107","Troje","old (man)","řuku","","heggarty2005"
"Heggarty-2005-150-107","Tsimu","old (man)","a:páya","","cerron2016"
"Heggarty-2005-150-107","Wari","old (man)","awkis",,"parkerchavez1976"
"Heggarty-2005-150-107","Yanac","old (man)","awkis","","heggarty2005"
"Heggarty-2005-150-108","Anonimo","old (woman)","paya","chacuas (Chin.) ","valera1586"
"Heggarty-2005-150-108","Apuri","old (woman)","paya","payaya: envejecer","shimelman2017"
"Heggarty-2005-150-108","Apurimac","old (woman)","paya","","camacho2007"
"Heggarty-2005-150-108","Arma","old (woman)","paya","","galvez2003"
"Heggarty-2005-150-108","Atalla","old (woman)","paya","","heggarty2005"
"Heggarty-2005-150-108","Ayacucho","old (woman)","paya","","soto1976"
"Heggarty-2005-150-108","Bobonaza","old (woman)","rucu","","orrwrisley1981"
"Heggarty-2005-150-108","Cacra-Hongos","old (woman)","","","shimelman2017"
"Heggarty-2005-150-108","Chachapoyas","old (woman)","paya","","taylor2006"
"Heggarty-2005-150-108","Chacpar","old (woman)","čakwa.s","","heggarty2005"
"Heggarty-2005-150-108","Chetilla","old (woman)","vieja","","heggarty2005"
"Heggarty-2005-150-108","Chipaya","old (woman)","chakw","","heggarty2005"
"Heggarty-2005-150-108","Curva","old (woman)","paya","","heggarty2005"
"Heggarty-2005-150-108","Cuzco","old (woman)","paya","","heggarty2005"
"Heggarty-2005-150-108","CuzquenoAntiguo","old (woman)","paya","","holguin1608"
"Heggarty-2005-150-108","Huallaga","old (woman)","čakwa.n","","heggarty2005"
"Heggarty-2005-150-108","Huanca","old (woman)","tʃakwaŝ","","cerron2018"
"Heggarty-2005-150-108","Huancane","old (woman)","awila","","heggarty2005"
"Heggarty-2005-150-108","Huangascar","old (woman)","","sin distinción m/f?","shimelman2017"
"Heggarty-2005-150-108","HuarazHuailas","old (woman)","ruku",,"parkerchavez1976"
"Heggarty-2005-150-108","Imbabura","old (woman)","paya warmi","","gomez2009"
"Heggarty-2005-150-108","Inkawasi","old (woman)","řuku, řuku.na","","heggarty2005"
"Heggarty-2005-150-108","Iruhito","old (woman)","átḁ́:o","","cerron2016"
"Heggarty-2005-150-108","Jaqaru","old (woman)","apa.ka","","heggarty2005"
"Heggarty-2005-150-108","Kawki","old (woman)","apa.ka","","heggarty2005"
"Heggarty-2005-150-108","Lamas","old (woman)","paya","","taylor2006"
"Heggarty-2005-150-108","Laraos","old (woman)","čakwa.š","","heggarty2005"
"Heggarty-2005-150-108","Lincha-Tana","old (woman)","","","shimelman2017"
"Heggarty-2005-150-108","Maragua","old (woman)","ača.či","","heggarty2005"
"Heggarty-2005-150-108","Napo","old (woman)","rucu","","orrwrisley1981"
"Heggarty-2005-150-108","Pacaraos","old (woman)","chachas, sakwa","comment Adelaar on chachas: forma no considerada pacareña","adelaar1982"
"Heggarty-2005-150-108","Pastaza","old (woman)","paya","","landerman1973"
"Heggarty-2005-150-108","Pocona","old (woman)","paya","","heggarty2005"
"Heggarty-2005-150-108","Puki","old (woman)","awila","","heggarty2005"
"Heggarty-2005-150-108","Puno","old (woman)","paya","","heggarty2005"
"Heggarty-2005-150-108","Putumayo","old (woman)","","","tandioy1978"
"Heggarty-2005-150-108","Raimondi","old (woman)","ruku",,"parkerchavez1976"
"Heggarty-2005-150-108","SanPedro","old (woman)","","","shimelman2017"
"Heggarty-2005-150-108","Santiagueno","old (woman)","paya","A. Bravo suggests loan from *payu (rubia, sanskr..)","bravo1985"
"Heggarty-2005-150-108","SantoTomas","old (woman)","chakwas, paya","","santotomas1951"
"Heggarty-2005-150-108","Serena","old (woman)","ruku","","heggarty2005"
"Heggarty-2005-150-108","Sullkatiti","old (woman)","awila","","heggarty2005"
"Heggarty-2005-150-108","Taquile","old (woman)","paya","","heggarty2005"
"Heggarty-2005-150-108","Tarma","old (woman)","čakwas","","adelaar1977"
"Heggarty-2005-150-108","Troje","old (woman)","paya","","heggarty2005"
"Heggarty-2005-150-108","Tsimu","old (woman)","átoχ","","cerron2016"
"Heggarty-2005-150-108","Wari","old (woman)","ruku",,"parkerchavez1976"
"Heggarty-2005-150-108","Yanac","old (woman)","ĉakwa.s","","heggarty2005"
"Heggarty-2005-150-109","Anonimo","be sick","onconi, oncocuni","","valera1586"
"Heggarty-2005-150-109","Apuri","be sick","unqu-","","shimelman2017"
"Heggarty-2005-150-109","Apurimac","be sick","onqochi","","camacho2007"
"Heggarty-2005-150-109","Arma","be sick","unqu","","galvez2003"
"Heggarty-2005-150-109","Atalla","be sick","unġu","","heggarty2005"
"Heggarty-2005-150-109","Ayacucho","be sick","onqo","","soto1976"
"Heggarty-2005-150-109","Bobonaza","be sick","unguchina","","orrwrisley1981"
"Heggarty-2005-150-109","Cacra-Hongos","be sick","unqu-","","shimelman2017"
"Heggarty-2005-150-109","Chachapoyas","be sick","","","taylor2006"
"Heggarty-2005-150-109","Chacpar","be sick","ġišiya.","","heggarty2005"
"Heggarty-2005-150-109","Chetilla","be sick","qiyša.","","heggarty2005"
"Heggarty-2005-150-109","Chipaya","be sick","azín.z; laa.khi.z","","heggarty2005"
"Heggarty-2005-150-109","Curva","be sick","unqu","","heggarty2005"
"Heggarty-2005-150-109","Cuzco","be sick","unqu","","heggarty2005"
"Heggarty-2005-150-109","CuzquenoAntiguo","be sick","vncconin","","holguin1608"
"Heggarty-2005-150-109","Huallaga","be sick","qišya.","","heggarty2005"
"Heggarty-2005-150-109","Huanca","be sick","hiʃya, ishya","","cerron2018"
"Heggarty-2005-150-109","Huancane","be sick","usu","","heggarty2005"
"Heggarty-2005-150-109","Huangascar","be sick","unqu-","","shimelman2017"
"Heggarty-2005-150-109","HuarazHuailas","be sick","",,"parkerchavez1976"
"Heggarty-2005-150-109","Imbabura","be sick","unkushka","sick (adjective)","gomez2009"
"Heggarty-2005-150-109","Inkawasi","be sick","qiša.","","heggarty2005"
"Heggarty-2005-150-109","Iruhito","be sick","","","cerron2016"
"Heggarty-2005-150-109","Jaqaru","be sick","usu","","heggarty2005"
"Heggarty-2005-150-109","Kawki","be sick","usu","","heggarty2005"
"Heggarty-2005-150-109","Lamas","be sick","unku","","park1976"
"Heggarty-2005-150-109","Laraos","be sick","qiša.","","heggarty2005"
"Heggarty-2005-150-109","Lincha-Tana","be sick","unqu-","","shimelman2017"
"Heggarty-2005-150-109","Maragua","be sick","unqu","","heggarty2005"
"Heggarty-2005-150-109","Napo","be sick","unguchina","","orrwrisley1981"
"Heggarty-2005-150-109","Pacaraos","be sick","qishya","","adelaar1982"
"Heggarty-2005-150-109","Pastaza","be sick","unguna","","landerman1973"
"Heggarty-2005-150-109","Pocona","be sick","unγu","","heggarty2005"
"Heggarty-2005-150-109","Puki","be sick","usu","","heggarty2005"
"Heggarty-2005-150-109","Puno","be sick","unqu","","heggarty2005"
"Heggarty-2005-150-109","Putumayo","be sick","ungu","","tandioy1978"
"Heggarty-2005-150-109","Raimondi","be sick","",,"parkerchavez1976"
"Heggarty-2005-150-109","SanPedro","be sick","unqu-","","shimelman2017"
"Heggarty-2005-150-109","Santiagueno","be sick","onqos","","juanatey2021"
"Heggarty-2005-150-109","SantoTomas","be sick","huncuni, quixiani","","santotomas1951"
"Heggarty-2005-150-109","Serena","be sick","ungu","","heggarty2005"
"Heggarty-2005-150-109","Sullkatiti","be sick","usu","","heggarty2005"
"Heggarty-2005-150-109","Taquile","be sick","unqu","","heggarty2005"
"Heggarty-2005-150-109","Tarma","be sick","xišya","","adelaar1977"
"Heggarty-2005-150-109","Troje","be sick","ungu","","heggarty2005"
"Heggarty-2005-150-109","Tsimu","be sick","","","cerron2016"
"Heggarty-2005-150-109","Wari","be sick","",,"parkerchavez1976"
"Heggarty-2005-150-109","Yanac","be sick","qiš(i)ya., ġišya","","heggarty2005"
"Heggarty-2005-150-11","Anonimo","year","huata","","valera1586"
"Heggarty-2005-150-11","Apuri","year","wata","","shimelman2017"
"Heggarty-2005-150-11","Apurimac","year","wata","","camacho2007"
"Heggarty-2005-150-11","Arma","year","wata","","galvez2003"
"Heggarty-2005-150-11","Atalla","year","wata","","heggarty2005"
"Heggarty-2005-150-11","Ayacucho","year","wata","","soto1976"
"Heggarty-2005-150-11","Bobonaza","year","huata","","orrwrisley1981"
"Heggarty-2005-150-11","Cacra-Hongos","year","wata","","shimelman2017"
"Heggarty-2005-150-11","Chachapoyas","year","wata","","taylor2006"
"Heggarty-2005-150-11","Chacpar","year","wata","","heggarty2005"
"Heggarty-2005-150-11","Chetilla","year","wata","","heggarty2005"
"Heggarty-2005-150-11","Chipaya","year","wata","","heggarty2005"
"Heggarty-2005-150-11","Curva","year","wata","","heggarty2005"
"Heggarty-2005-150-11","Cuzco","year","wata","","heggarty2005"
"Heggarty-2005-150-11","CuzquenoAntiguo","year","huata","","holguin1608"
"Heggarty-2005-150-11","Huallaga","year","wata","","heggarty2005"
"Heggarty-2005-150-11","Huanca","year","wata","","cerron2018"
"Heggarty-2005-150-11","Huancane","year","mara","","heggarty2005"
"Heggarty-2005-150-11","Huangascar","year","wata","","shimelman2017"
"Heggarty-2005-150-11","HuarazHuailas","year","wata",,"parkerchavez1976"
"Heggarty-2005-150-11","Imbabura","year","wata","","gomez2009"
"Heggarty-2005-150-11","Inkawasi","year","año","","heggarty2005"
"Heggarty-2005-150-11","Iruhito","year","","","cerron2016"
"Heggarty-2005-150-11","Jaqaru","year","wata","","heggarty2005"
"Heggarty-2005-150-11","Kawki","year","watya","","heggarty2005"
"Heggarty-2005-150-11","Lamas","year","wata","","taylor2006"
"Heggarty-2005-150-11","Laraos","year","wata, watə","","heggarty2005"
"Heggarty-2005-150-11","Lincha-Tana","year","wata","","shimelman2017"
"Heggarty-2005-150-11","Maragua","year","wata","","heggarty2005"
"Heggarty-2005-150-11","Napo","year","huata","","orrwrisley1981"
